,DATE,TOTAL_FATALITIES
3061,1980-03-21,14.0
3062,1980-04-12,55.0
3063,1980-04-14,2.0
3064,1980-04-24,5.0
3065,1980-04-25,146.0
3066,1980-04-27,44.0
3067,1980-06-02,13.0
3068,1980-06-08,29.0
3069,1980-06-12,29.0
3070,1980-06-12,13.0
3071,1980-06-27,81.0
3072,1980-07-08,166.0
3073,1980-08-01,3.0
3074,1980-08-06,13.0
3075,1980-08-07,1.0
3076,1980-08-19,301.0
3077,1980-08-26,37.0
3078,1980-09-05,8.0
3079,1980-09-10,3.0
3080,1980-09-12,34.0
3081,1980-09-14,36.0
3082,1980-09-15,89.0
3083,1980-09-17,36.0
3084,1980-09-30,45.0
3085,1980-11-12,13.0
3086,1980-11-19,15.0
3087,1980-11-24,20.0
3088,1980-11-28,2.0
3089,1980-12-05,10.0
3090,1980-12-21,70.0
3091,1980-12-23,2.0
3092,1981-01-14,11.0
3093,1981-01-20,7.0
3094,1981-02-07,52.0
3095,1981-02-11,8.0
3096,1981-02-22,2.0
3097,1981-02-24,11.0
3098,1981-02-26,23.0
3099,1981-03-10,18.0
3100,1981-03-15,6.0
3101,1981-03-26,1.0
3102,1981-04-06,7.0
3103,1981-04-07,1.0
3104,1981-04-17,15.0
3105,1981-04-28,15.0
3106,1981-04-28,12.0
3107,1981-05-06,21.0
3108,1981-05-07,31.0
3109,1981-05-16,4.0
3110,1981-05-21,24.0
3111,1981-05-22,18.0
3112,1981-05-29,17.0
3113,1981-06-14,48.0
3114,1981-06-26,3.0
3115,1981-07-18,4.0
3116,1981-07-20,50.0
3117,1981-07-24,19.0
3118,1981-07-25,5.0
3119,1981-07-27,32.0
3120,1981-08-22,110.0
3121,1981-08-24,31.0
3122,1981-08-27,50.0
3123,1981-08-29,3.0
3124,1981-09-02,21.0
3125,1981-09-18,40.0
3126,1981-09-21,7.0
3127,1981-09-22,0.0
3128,1981-09-29,60.0
3129,1981-10-01,3.0
3130,1981-10-06,17.0
3131,1981-10-15,9.0
3132,1981-10-26,5.0
3133,1981-10-31,1.0
3134,1981-11-08,18.0
3135,1981-11-16,99.0
3136,1981-11-19,10.0
3137,1981-11-30,3.0
3138,1981-12-01,180.0
3139,1981-12-05,11.0
3140,1981-12-16,12.0
3141,1981-12-18,13.0
3142,1982-01-07,18.0
3143,1982-01-13,74.0
3144,1982-01-14,73.0
3145,1982-01-23,2.0
3146,1982-01-25,7.0
3147,1982-02-03,35.0
3148,1982-02-06,53.0
3149,1982-02-07,23.0
3150,1982-02-09,3.0
3151,1982-02-09,24.0
3152,1982-02-19,4.0
3153,1982-02-21,1.0
3154,1982-03-11,15.0
3155,1982-03-19,27.0
3156,1982-03-19,3.0
3157,1982-03-20,27.0
3158,1982-03-26,21.0
3159,1982-04-11,3.0
3160,1982-04-13,27.0
3161,1982-04-26,112.0
3162,1982-04-30,13.0
3163,1982-05-09,47.0
3164,1982-05-12,7.0
3165,1982-05-19,21.0
3166,1982-05-25,2.0
3167,1982-05-28,10.0
3168,1982-06-01,53.0
3169,1982-06-08,137.0
3170,1982-06-12,44.0
3171,1982-06-22,17.0
3172,1982-06-24,0.0
3173,1982-06-28,132.0
3174,1982-07-03,12.0
3175,1982-07-06,90.0
3176,1982-07-09,145.0
3177,1982-07-11,4.0
3178,1982-07-23,0.0
3179,1982-08-11,1.0
3180,1982-08-12,8.0
3181,1982-08-14,20.0
3182,1982-08-14,11.0
3183,1982-09-01,44.0
3184,1982-09-04,10.0
3185,1982-09-11,46.0
3186,1982-09-13,50.0
3187,1982-09-29,7.0
3188,1982-11-17,15.0
3189,1982-11-29,15.0
3190,1982-11-29,22.0
3191,1982-12-07,2.0
3192,1982-12-09,46.0
3193,1982-12-09,84.0
3194,1982-12-23,16.0
3195,1982-12-24,25.0
3196,1983-01-09,1.0
3197,1983-01-11,3.0
3198,1983-01-16,47.0
3199,1983-02-13,6.0
3200,1983-03-09,11.0
3201,1983-03-10,19.0
3202,1983-03-11,23.0
3203,1983-03-30,2.0
3204,1983-04-07,2.0
3205,1983-04-16,8.0
3206,1983-04-19,21.0
3207,1983-04-19,14.0
3208,1983-04-26,11.0
3209,1983-04-29,8.0
3210,1983-04-30,15.0
3211,1983-05-05,30.0
3212,1983-05-05,0.0
3213,1983-05-06,33.0
3214,1983-06-02,3.0
3215,1983-06-02,23.0
3216,1983-06-06,47.0
3217,1983-06-08,0.0
3218,1983-06-16,14.0
3219,1983-06-21,7.0
3220,1983-06-28,6.0
3221,1983-07-01,23.0
3222,1983-07-11,119.0
3223,1983-07-16,20.0
3224,1983-07-23,0.0
3225,1983-08-17,10.0
3226,1983-08-30,90.0
3227,1983-09-01,269.0
3228,1983-09-02,9.0
3229,1983-09-14,11.0
3230,1983-09-23,112.0
3231,1983-09-28,10.0
3232,1983-10-07,7.0
3233,1983-10-08,9.0
3234,1983-10-11,10.0
3235,1983-10-28,1.0
3236,1983-11-08,130.0
3237,1983-11-23,4.0
3238,1983-11-27,181.0
3239,1983-11-28,53.0
3240,1983-12-07,93.0
3241,1983-12-14,3.0
3242,1983-12-17,2.0
3243,1983-12-24,44.0
3244,1984-01-02,13.0
3245,1984-01-03,38.0
3246,1984-01-09,1.0
3247,1984-01-10,50.0
3248,1984-01-13,1.0
3249,1984-01-28,4.0
3250,1984-01-30,3.0
3251,1984-02-16,26.0
3252,1984-02-19,28.0
3253,1984-02-28,0.0
3254,1984-03-13,4.0
3255,1984-03-16,23.0
3256,1984-03-24,5.0
3257,1984-03-24,29.0
3258,1984-03-31,6.0
3259,1984-04-18,19.0
3260,1984-05-08,2.0
3261,1984-05-30,4.0
3262,1984-06-04,3.0
3263,1984-06-19,3.0
3264,1984-06-28,18.0
3265,1984-07-11,30.0
3266,1984-07-12,9.0
3267,1984-07-21,1.0
3268,1984-08-02,9.0
3269,1984-08-04,24.0
3270,1984-08-05,49.0
3271,1984-08-11,3.0
3272,1984-08-15,2.0
3273,1984-08-24,17.0
3274,1984-08-30,2.0
3275,1984-09-06,9.0
3276,1984-09-07,1.0
3277,1984-09-11,30.0
3278,1984-09-16,11.0
3279,1984-09-18,4.0
3280,1984-09-21,50.0
3281,1984-10-09,7.0
3282,1984-10-11,174.0
3283,1984-10-11,4.0
3284,1984-10-27,11.0
3285,1984-10-31,4.0
3286,1984-11-20,14.0
3287,1984-12-04,17.0
3288,1984-12-06,13.0
3289,1984-12-19,21.0
3290,1984-12-22,15.0
3291,1984-12-23,110.0
3292,1985-01-01,29.0
3293,1985-01-09,3.0
3294,1985-01-18,38.0
3295,1985-01-19,38.0
3296,1985-01-20,3.0
3297,1985-01-21,70.0
3298,1985-01-22,21.0
3299,1985-01-23,23.0
3300,1985-01-23,17.0
3301,1985-02-01,58.0
3302,1985-02-04,9.0
3303,1985-02-19,0.0
3304,1985-02-19,148.0
3305,1985-02-22,50.0
3306,1985-02-25,3.0
3307,1985-03-12,6.0
3308,1985-03-28,46.0
3309,1985-04-11,7.0
3310,1985-04-15,11.0
3311,1985-04-16,0.0
3312,1985-04-20,4.0
3313,1985-04-20,2.0
3314,1985-05-03,76.0
3315,1985-05-06,17.0
3316,1985-05-28,2.0
3317,1985-05-31,2.0
3318,1985-06-14,1.0
3319,1985-06-23,17.0
3320,1985-06-23,329.0
3321,1985-07-10,200.0
3322,1985-07-24,80.0
3323,1985-08-02,134.0
3324,1985-08-12,520.0
3325,1985-08-12,8.0
3326,1985-08-15,3.0
3327,1985-08-22,55.0
3328,1985-08-25,8.0
3329,1985-08-27,7.0
3330,1985-09-04,52.0
3331,1985-09-06,31.0
3332,1985-09-22,26.0
3333,1985-09-25,9.0
3334,1985-09-29,17.0
3335,1985-10-09,2.0
3336,1985-10-10,2.0
3337,1985-10-11,14.0
3338,1985-10-11,2.0
3339,1985-10-11,1.0
3340,1985-10-12,4.0
3341,1985-11-15,4.0
3342,1985-11-21,11.0
3343,1985-11-24,60.0
3344,1985-11-25,22.0
3345,1985-12-12,256.0
3346,1985-12-30,25.0
3347,1985-12-31,7.0
3348,1986-01-18,94.0
3349,1986-01-21,3.0
3350,1986-01-28,1.0
3351,1986-01-29,21.0
3352,1986-02-05,2.0
3353,1986-02-16,13.0
3354,1986-03-02,38.0
3355,1986-03-13,3.0
3356,1986-03-20,2.0
3357,1986-03-24,4.0
3358,1986-03-25,9.0
3359,1986-03-27,0.0
3360,1986-03-30,49.0
3361,1986-03-31,167.0
3362,1986-04-02,4.0
3363,1986-04-02,11.0
3364,1986-04-27,13.0
3365,1986-05-01,37.0
3366,1986-05-03,22.0
3367,1986-05-03,22.0
3368,1986-05-18,19.0
3369,1986-05-24,13.0
3370,1986-06-10,23.0
3371,1986-06-12,1.0
3372,1986-06-18,25.0
3373,1986-07-02,54.0
3374,1986-07-10,17.0
3375,1986-08-04,13.0
3376,1986-08-14,59.0
3377,1986-08-16,60.0
3378,1986-08-28,2.0
3379,1986-08-31,67.0
3380,1986-09-05,16.0
3381,1986-09-09,3.0
3382,1986-09-19,5.0
3383,1986-10-04,3.0
3384,1986-10-14,14.0
3385,1986-10-15,3.0
3386,1986-10-19,34.0
3387,1986-10-20,70.0
3388,1986-10-22,2.0
3389,1986-10-23,13.0
3390,1986-10-30,21.0
3391,1986-11-02,103.0
3392,1986-11-06,45.0
3393,1986-11-25,40.0
3394,1986-12-12,72.0
3395,1986-12-15,6.0
3396,1986-12-25,63.0
3397,1986-12-27,11.0
3398,1987-01-02,22.0
3399,1987-01-03,50.0
3400,1987-01-13,54.0
3401,1987-01-15,10.0
3402,1987-01-16,9.0
3403,1987-02-06,14.0
3404,1987-02-09,36.0
3405,1987-03-04,9.0
3406,1987-03-06,9.0
3407,1987-03-13,6.0
3408,1987-03-21,2.0
3409,1987-03-30,40.0
3410,1987-04-04,27.0
3411,1987-04-13,4.0
3412,1987-04-23,2.0
3413,1987-05-05,14.0
3414,1987-05-08,2.0
3415,1987-05-09,183.0
3416,1987-05-11,2.0
3417,1987-05-20,14.0
3418,1987-05-23,8.0
3419,1987-05-25,7.0
3420,1987-06-11,53.0
3421,1987-06-18,46.0
3422,1987-06-19,8.0
3423,1987-06-21,45.0
3424,1987-06-26,50.0
3425,1987-07-01,4.0
3426,1987-07-24,1.0
3427,1987-07-30,5.0
3428,1987-08-04,2.0
3429,1987-08-16,154.0
3430,1987-08-31,83.0
3431,1987-09-08,9.0
3432,1987-09-13,15.0
3433,1987-09-21,5.0
3434,1987-10-11,2.0
3435,1987-10-11,49.0
3436,1987-10-15,37.0
3437,1987-10-19,9.0
3438,1987-10-20,10.0
3439,1987-11-06,10.0
3440,1987-11-15,28.0
3441,1987-11-23,18.0
3442,1987-11-28,159.0
3443,1987-11-29,115.0
3444,1987-12-03,14.0
3445,1987-12-07,43.0
3446,1987-12-08,42.0
3447,1987-12-13,15.0
3448,1987-12-14,29.0
3449,1987-12-21,16.0
3450,1987-12-21,15.0
3451,1987-12-30,17.0
3452,1988-01-02,16.0
3453,1988-01-18,9.0
3454,1988-01-18,11.0
3455,1988-01-18,108.0
3456,1988-01-19,9.0
3457,1988-01-19,10.0
3458,1988-01-24,27.0
3459,1988-02-01,16.0
3460,1988-02-08,21.0
3461,1988-02-19,12.0
3462,1988-02-27,20.0
3463,1988-02-27,15.0
3464,1988-03-01,17.0
3465,1988-03-04,23.0
3466,1988-03-08,17.0
3467,1988-03-17,143.0
3468,1988-03-31,4.0
3469,1988-04-05,2.0
3470,1988-04-10,29.0
3471,1988-04-12,24.0
3472,1988-04-19,17.0
3473,1988-04-27,29.0
3474,1988-04-28,1.0
3475,1988-05-06,36.0
3476,1988-05-24,0.0
3477,1988-05-26,6.0
3478,1988-05-26,2.0
3479,1988-06-12,22.0
3480,1988-06-18,21.0
3481,1988-06-26,3.0
3482,1988-07-03,290.0
3483,1988-07-06,8.0
3484,1988-07-20,3.0
3485,1988-07-21,6.0
3486,1988-08-02,29.0
3487,1988-08-15,39.0
3488,1988-08-17,30.0
3489,1988-08-26,4.0
3490,1988-08-31,1.0
3491,1988-08-31,7.0
3492,1988-08-31,14.0
3493,1988-08-31,20.0
3494,1988-09-09,76.0
3495,1988-09-12,7.0
3496,1988-09-15,35.0
3497,1988-09-19,34.0
3498,1988-10-02,8.0
3499,1988-10-04,6.0
3500,1988-10-07,44.0
3501,1988-10-11,6.0
3502,1988-10-17,33.0
3503,1988-10-19,124.0
3504,1988-10-19,34.0
3505,1988-10-25,12.0
3506,1988-11-02,1.0
3507,1988-11-14,6.0
3508,1988-11-18,4.0
3509,1988-11-30,14.0
3510,1988-12-07,6.0
3511,1988-12-08,5.0
3512,1988-12-10,25.0
3513,1988-12-11,77.0
3514,1988-12-14,8.0
3515,1988-12-21,259.0
3516,1989-01-08,47.0
3517,1989-01-31,19.0
3518,1989-02-03,26.0
3519,1989-02-06,3.0
3520,1989-02-08,144.0
3521,1989-02-19,4.0
3522,1989-02-24,9.0
3523,1989-02-28,2.0
3524,1989-03-10,10.0
3525,1989-03-10,24.0
3526,1989-03-15,2.0
3527,1989-03-18,2.0
3528,1989-03-20,19.0
3529,1989-03-21,3.0
3530,1989-04-10,22.0
3531,1989-04-19,11.0
3532,1989-04-26,5.0
3533,1989-05-05,6.0
3534,1989-05-08,16.0
3535,1989-05-09,10.0
3536,1989-06-07,176.0
3537,1989-06-11,6.0
3538,1989-06-17,20.0
3539,1989-06-18,6.0
3540,1989-06-22,62.0
3541,1989-06-27,12.0
3542,1989-06-28,3.0
3543,1989-06-28,30.0
3544,1989-06-29,2.0
3545,1989-07-19,2.0
3546,1989-07-19,10.0
3547,1989-07-19,112.0
3548,1989-07-21,3.0
3549,1989-07-21,1.0
3550,1989-07-23,30.0
3551,1989-07-26,42.0
3552,1989-07-27,13.0
3553,1989-07-27,75.0
3554,1989-07-31,3.0
3555,1989-08-03,34.0
3556,1989-08-07,16.0
3557,1989-08-08,10.0
3558,1989-08-13,2.0
3559,1989-08-15,34.0
3560,1989-08-25,54.0
3561,1989-09-03,13.0
3562,1989-09-03,126.0
3563,1989-09-08,55.0
3564,1989-09-15,6.0
3565,1989-09-15,22.0
3566,1989-09-19,171.0
3567,1989-09-20,2.0
3568,1989-09-20,2.0
3569,1989-09-21,26.0
3570,1989-09-21,24.0
3571,1989-09-23,11.0
3572,1989-09-26,7.0
3573,1989-09-27,10.0
3574,1989-09-28,9.0
3575,1989-10-04,4.0
3576,1989-10-06,5.0
3577,1989-10-10,5.0
3578,1989-10-10,12.0
3579,1989-10-18,57.0
3580,1989-10-20,15.0
3581,1989-10-21,127.0
3582,1989-10-26,36.0
3583,1989-10-26,54.0
3584,1989-10-28,20.0
3585,1989-11-09,2.0
3586,1989-11-10,18.0
3587,1989-11-21,34.0
3588,1989-11-23,24.0
3589,1989-11-25,1.0
3590,1989-11-27,107.0
3591,1989-11-27,5.0
3592,1989-11-28,3.0
3593,1989-11-28,8.0
3594,1989-12-01,5.0
3595,1989-12-21,24.0
3596,1989-12-26,6.0
3597,1989-12-28,7.0
3598,1989-12-30,5.0
3599,1990-01-02,9.0
3600,1990-01-13,27.0
3601,1990-01-15,23.0
3602,1990-01-17,1.0
3603,1990-01-23,25.0
3604,1990-01-25,19.0
3605,1990-01-25,73.0
3606,1990-01-26,30.0
3607,1990-01-27,28.0
3608,1990-01-29,2.0
3609,1990-01-29,1.0
3610,1990-02-05,15.0
3611,1990-02-12,2.0
3612,1990-02-14,92.0
3613,1990-02-17,29.0
3614,1990-02-27,1.0
3615,1990-03-01,0.0
3616,1990-03-12,11.0
3617,1990-03-21,3.0
3618,1990-03-23,4.0
3619,1990-03-27,11.0
3620,1990-03-27,25.0
3621,1990-04-12,5.0
3622,1990-04-18,20.0
3623,1990-04-20,20.0
3624,1990-04-26,7.0
3625,1990-04-30,1.0
3626,1990-04-30,10.0
3627,1990-05-05,3.0
3628,1990-05-10,20.0
3629,1990-05-11,10.0
3630,1990-05-11,8.0
3631,1990-05-18,21.0
3632,1990-06-06,23.0
3633,1990-06-06,2.0
3634,1990-06-10,0.0
3635,1990-07-05,8.0
3636,1990-07-27,30.0
3637,1990-07-31,9.0
3638,1990-08-01,47.0
3639,1990-08-10,83.0
3640,1990-08-27,5.0
3641,1990-08-29,13.0
3642,1990-09-03,3.0
3643,1990-09-11,18.0
3644,1990-09-12,8.0
3645,1990-09-14,4.0
3646,1990-09-20,12.0
3647,1990-09-24,4.0
3648,1990-10-02,128.0
3649,1990-10-03,1.0
3650,1990-10-19,4.0
3651,1990-10-24,11.0
3652,1990-11-14,46.0
3653,1990-11-18,16.0
3654,1990-11-19,15.0
3655,1990-11-21,38.0
3656,1990-11-25,13.0
3657,1990-12-03,8.0
3658,1990-12-04,10.0
3659,1990-12-06,10.0
3660,1991-01-10,21.0
3661,1991-01-30,1.0
3662,1991-01-31,14.0
3663,1991-02-01,34.0
3664,1991-02-05,63.0
3665,1991-02-14,22.0
3666,1991-02-17,2.0
3667,1991-02-20,20.0
3668,1991-02-22,47.0
3669,1991-03-03,25.0
3670,1991-03-05,45.0
3671,1991-03-16,10.0
3672,1991-03-16,9.0
3673,1991-03-21,98.0
3674,1991-03-21,27.0
3675,1991-03-23,34.0
3676,1991-03-25,28.0
3677,1991-04-04,5.0
3678,1991-04-04,6.0
3679,1991-04-05,23.0
3680,1991-04-19,11.0
3681,1991-05-09,13.0
3682,1991-05-13,7.0
3683,1991-05-15,13.0
3684,1991-05-23,13.0
3685,1991-05-24,4.0
3686,1991-05-26,223.0
3687,1991-06-01,2.0
3688,1991-06-10,7.0
3689,1991-06-20,2.0
3690,1991-06-26,4.0
3691,1991-06-26,10.0
3692,1991-07-04,3.0
3693,1991-07-09,15.0
3694,1991-07-10,13.0
3695,1991-07-11,261.0
3696,1991-07-25,9.0
3697,1991-08-06,6.0
3698,1991-08-14,9.0
3699,1991-08-16,69.0
3700,1991-08-20,4.0
3701,1991-08-28,3.0
3702,1991-09-03,3.0
3703,1991-09-04,14.0
3704,1991-09-11,14.0
3705,1991-09-16,13.0
3706,1991-09-17,4.0
3707,1991-09-18,2.0
3708,1991-09-23,1.0
3709,1991-09-26,10.0
3710,1991-09-27,15.0
3711,1991-09-29,1.0
3712,1991-10-05,134.0
3713,1991-10-13,12.0
3714,1991-10-25,17.0
3715,1991-10-25,3.0
3716,1991-10-30,5.0
3717,1991-11-01,40.0
3718,1991-11-07,51.0
3719,1991-11-11,15.0
3720,1991-11-16,20.0
3721,1991-11-20,23.0
3722,1991-11-20,3.0
3723,1991-11-25,1.0
3724,1991-11-26,41.0
3725,1991-11-29,16.0
3726,1991-12-22,27.0
3727,1991-12-27,0.0
3728,1991-12-29,5.0
3729,1992-01-20,87.0
3730,1992-01-28,47.0
3731,1992-02-03,12.0
3732,1992-02-09,30.0
3733,1992-02-15,3.0
3734,1992-02-20,1.0
3735,1992-03-02,5.0
3736,1992-03-12,3.0
3737,1992-03-22,27.0
3738,1992-03-24,7.0
3739,1992-04-04,1.0
3740,1992-04-07,3.0
3741,1992-04-10,7.0
3742,1992-04-14,46.0
3743,1992-04-16,11.0
3744,1992-04-22,16.0
3745,1992-04-22,9.0
3746,1992-04-26,39.0
3747,1992-06-06,47.0
3748,1992-06-07,5.0
3749,1992-06-22,3.0
3750,1992-06-22,10.0
3751,1992-07-05,19.0
3752,1992-07-13,1.0
3753,1992-07-14,29.0
3754,1992-07-14,57.0
3755,1992-07-20,24.0
3756,1992-07-24,8.0
3757,1992-07-24,70.0
3758,1992-07-27,4.0
3759,1992-07-30,0.0
3760,1992-07-31,113.0
3761,1992-07-31,108.0
3762,1992-08-21,10.0
3763,1992-08-25,3.0
3764,1992-08-27,8.0
3765,1992-08-27,3.0
3766,1992-08-27,84.0
3767,1992-08-31,3.0
3768,1992-09-10,1.0
3769,1992-09-12,9.0
3770,1992-09-16,7.0
3771,1992-09-18,3.0
3772,1992-09-19,11.0
3773,1992-09-21,10.0
3774,1992-09-26,158.0
3775,1992-09-28,167.0
3776,1992-10-04,4.0
3777,1992-10-07,6.0
3778,1992-10-08,14.0
3779,1992-10-09,1.0
3780,1992-10-18,31.0
3781,1992-10-19,15.0
3782,1992-10-21,8.0
3783,1992-10-29,13.0
3784,1992-11-11,20.0
3785,1992-11-11,33.0
3786,1992-11-14,30.0
3787,1992-11-15,34.0
3788,1992-11-24,141.0
3789,1992-11-30,13.0
3790,1992-12-09,9.0
3791,1992-12-13,37.0
3792,1992-12-14,61.0
3793,1992-12-21,56.0
3794,1992-12-22,157.0
3795,1993-01-03,4.0
3796,1993-01-06,4.0
3797,1993-01-09,17.0
3798,1993-01-13,2.0
3799,1993-01-14,2.0
3800,1993-01-27,3.0
3801,1993-01-31,16.0
3802,1993-02-08,133.0
3803,1993-02-10,30.0
3804,1993-02-20,2.0
3805,1993-02-28,6.0
3806,1993-03-05,83.0
3807,1993-03-23,6.0
3808,1993-03-31,0.0
3809,1993-04-01,4.0
3810,1993-04-02,11.0
3811,1993-04-06,2.0
3812,1993-04-19,8.0
3813,1993-04-23,32.0
3814,1993-04-26,55.0
3815,1993-04-27,30.0
3816,1993-04-27,76.0
3817,1993-05-11,2.0
3818,1993-05-15,3.0
3819,1993-05-19,132.0
3820,1993-06-06,2.0
3821,1993-06-09,9.0
3822,1993-06-16,1.0
3823,1993-06-17,41.0
3824,1993-07-01,41.0
3825,1993-07-06,23.0
3826,1993-07-12,1.0
3827,1993-07-23,55.0
3828,1993-07-26,68.0
3829,1993-07-30,1.0
3830,1993-07-31,19.0
3831,1993-08-18,0.0
3832,1993-08-26,24.0
3833,1993-08-28,82.0
3834,1993-09-14,2.0
3835,1993-09-21,27.0
3836,1993-09-22,108.0
3837,1993-10-04,60.0
3838,1993-10-25,9.0
3839,1993-10-26,2.0
3840,1993-10-27,7.0
3841,1993-11-10,7.0
3842,1993-11-13,12.0
3843,1993-11-15,17.0
3844,1993-11-20,116.0
3845,1993-12-01,18.0
3846,1993-12-03,7.0
3847,1993-12-09,3.0
3848,1993-12-13,18.0
3849,1993-12-15,29.0
3850,1993-12-26,36.0
3851,1994-01-03,124.0
3852,1994-01-07,5.0
3853,1994-02-24,13.0
3854,1994-02-25,1.0
3855,1994-02-25,31.0
3856,1994-03-02,0.0
3857,1994-03-08,4.0
3858,1994-03-14,8.0
3859,1994-03-17,32.0
3860,1994-03-18,2.0
3861,1994-03-18,2.0
3862,1994-03-21,6.0
3863,1994-03-23,75.0
3864,1994-04-03,5.0
3865,1994-04-04,3.0
3866,1994-04-06,12.0
3867,1994-04-06,17.0
3868,1994-04-14,26.0
3869,1994-04-25,11.0
3870,1994-04-26,264.0
3871,1994-05-07,8.0
3872,1994-05-23,4.0
3873,1994-05-28,7.0
3874,1994-06-02,29.0
3875,1994-06-06,160.0
3876,1994-06-13,9.0
3877,1994-06-18,12.0
3878,1994-06-18,12.0
3879,1994-06-26,17.0
3880,1994-06-29,50.0
3881,1994-06-30,7.0
3882,1994-07-01,80.0
3883,1994-07-02,37.0
3884,1994-07-14,3.0
3885,1994-07-17,6.0
3886,1994-07-17,5.0
3887,1994-07-19,21.0
3888,1994-07-26,18.0
3889,1994-08-05,47.0
3890,1994-08-07,6.0
3891,1994-08-10,0.0
3892,1994-08-11,3.0
3893,1994-08-12,3.0
3894,1994-08-21,44.0
3895,1994-09-08,132.0
3896,1994-09-13,3.0
3897,1994-09-17,3.0
3898,1994-09-18,5.0
3899,1994-09-23,6.0
3900,1994-09-26,28.0
3901,1994-09-28,1.0
3902,1994-09-30,8.0
3903,1994-10-08,10.0
3904,1994-10-12,66.0
3905,1994-10-14,21.0
3906,1994-10-26,22.0
3907,1994-10-29,23.0
3908,1994-10-29,7.0
3909,1994-10-31,68.0
3910,1994-11-01,14.0
3911,1994-11-04,4.0
3912,1994-11-05,6.0
3913,1994-11-16,1.0
3914,1994-11-22,7.0
3915,1994-11-22,2.0
3916,1994-11-25,22.0
3917,1994-12-10,1.0
3918,1994-12-13,15.0
3919,1994-12-15,2.0
3920,1994-12-17,7.0
3921,1994-12-17,28.0
3922,1994-12-21,5.0
3923,1994-12-26,3.0
3924,1994-12-29,57.0
3925,1995-01-05,12.0
3926,1995-01-10,14.0
3927,1995-01-11,51.0
3928,1995-01-14,2.0
3929,1995-01-17,2.0
3930,1995-01-20,10.0
3931,1995-01-20,3.0
3932,1995-02-16,3.0
3933,1995-03-16,9.0
3934,1995-03-31,60.0
3935,1995-04-23,1.0
3936,1995-04-29,52.0
3937,1995-05-01,8.0
3938,1995-05-03,7.0
3939,1995-05-09,9.0
3940,1995-05-13,6.0
3941,1995-05-24,12.0
3942,1995-05-25,2.0
3943,1995-05-29,6.0
3944,1995-06-09,5.0
3945,1995-06-16,13.0
3946,1995-06-16,12.0
3947,1995-06-17,48.0
3948,1995-06-24,16.0
3949,1995-06-27,2.0
3950,1995-07-01,3.0
3951,1995-07-12,15.0
3952,1995-07-17,1.0
3953,1995-07-18,34.0
3954,1995-07-25,2.0
3955,1995-08-02,3.0
3956,1995-08-09,65.0
3957,1995-08-09,10.0
3958,1995-08-14,10.0
3959,1995-08-21,10.0
3960,1995-09-01,1.0
3961,1995-09-02,7.0
3962,1995-09-02,8.0
3963,1995-09-09,21.0
3964,1995-09-11,3.0
3965,1995-09-12,81.0
3966,1995-09-15,34.0
3967,1995-09-21,42.0
3968,1995-09-22,24.0
3969,1995-09-24,15.0
3970,1995-09-27,8.0
3971,1995-10-03,1.0
3972,1995-10-04,15.0
3973,1995-11-09,53.0
3974,1995-11-13,9.0
3975,1995-11-22,63.0
3976,1995-11-29,10.0
3977,1995-11-30,2.0
3978,1995-12-03,72.0
3979,1995-12-05,54.0
3980,1995-12-07,98.0
3981,1995-12-13,49.0
3982,1995-12-18,141.0
3983,1995-12-20,160.0
3984,1995-12-22,2.0
3985,1996-01-08,1.0
3986,1996-01-08,2.0
3987,1996-01-18,14.0
3988,1996-01-22,39.0
3989,1996-02-04,4.0
3990,1996-02-05,4.0
3991,1996-02-06,189.0
3992,1996-02-11,20.0
3993,1996-02-12,11.0
3994,1996-02-26,91.0
3995,1996-02-27,8.0
3996,1996-02-29,123.0
3997,1996-03-09,23.0
3998,1996-03-12,12.0
3999,1996-04-03,35.0
4000,1996-04-05,20.0
4001,1996-04-05,6.0
4002,1996-04-11,3.0
4003,1996-05-03,53.0
4004,1996-05-09,2.0
4005,1996-05-10,16.0
4006,1996-05-11,110.0
4007,1996-05-11,1.0
4008,1996-05-19,3.0
4009,1996-06-06,10.0
4010,1996-06-09,7.0
4011,1996-06-12,18.0
4012,1996-06-13,3.0
4013,1996-06-21,2.0
4014,1996-07-06,2.0
4015,1996-07-09,20.0
4016,1996-07-11,9.0
4017,1996-07-15,34.0
4018,1996-07-17,1.0
4019,1996-07-17,230.0
4020,1996-07-20,4.0
4021,1996-07-24,8.0
4022,1996-08-12,2.0
4023,1996-08-14,1.0
4024,1996-08-17,9.0
4025,1996-08-18,3.0
4026,1996-08-19,12.0
4027,1996-08-29,141.0
4028,1996-09-25,32.0
4029,1996-10-02,70.0
4030,1996-10-03,6.0
4031,1996-10-06,6.0
4032,1996-10-08,2.0
4033,1996-10-22,4.0
4034,1996-10-26,5.0
4035,1996-10-31,95.0
4036,1996-11-01,16.0
4037,1996-11-07,143.0
4038,1996-11-07,8.0
4039,1996-11-12,349.0
4040,1996-11-14,14.0
4041,1996-11-19,14.0
4042,1996-11-22,10.0
4043,1996-11-23,127.0
4044,1996-11-27,23.0
4045,1996-11-30,14.0
4046,1996-12-07,16.0
4047,1996-12-09,2.0
4048,1996-12-17,18.0
4049,1996-12-21,4.0
4050,1996-12-22,6.0
4051,1996-12-24,2.0
4052,1996-12-24,22.0
4053,1997-01-07,3.0
4054,1997-01-09,29.0
4055,1997-01-29,1.0
4056,1997-01-31,5.0
4057,1997-02-01,25.0
4058,1997-02-02,37.0
